timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,PRICE_STEP,BREAKWATERD_RTT,BREAKWATER_LOAD_SHEDDING,LOAD_SHEDDING,LAZY_UPDATE,PRICE_STRATEGY,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATERD_B,BREAKWATER_CLIENT_EXPIRATION,LATENCY_THRESHOLD,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATERD_A,TOKEN_UPDATE_RATE,DAGOR_QUEUING_THRESHOLD,BREAKWATERD_INITIAL_CREDIT,BREAKWATER_B,BREAKWATERD_SLO,CHARON_TRACK_PRICE,BREAKWATER_INITIAL_CREDIT,DAGOR_BETA,BREAKWATER_TRACK_CREDIT,INTERCEPT,BREAKWATERD_LOAD_SHEDDING,DAGOR_ALPHA,PRICE_UPDATE_RATE,BREAKWATER_SLO,BREAKWATER_A,RATE_LIMITING,DAGOR_UMAX,BREAKWATER_RTT,interfaces,total_goodput,total_throughput
0620_0542,compose,breakwater,18000,9276.179736109669,34.57596769745332,974.8219551,939.75287795,510.906034,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-18000-0620_0542.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,5.0,12500us,False,1018,0.01,False,breakwater,True,0.05,10ms,1000us,5.0,True,20,567us,"('compose', 'reserve-hotel', 'search-hotel')",5748.847865961578,15036.605378374974
0620_0542,reserve-hotel,breakwater,5000,2855.3164200489523,2839.439415538967,11.692348539999964,5.236224099999998,2.278759,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwater-parallel-capacity-5000-0620_0542.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('compose', 'reserve-hotel', 'search-hotel')",5748.847865961578,15036.605378374974
0620_0542,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0542.json,0,1000us,True,True,False,step,12000us,0.02,10ms,100us,10ms,0.001,10ms,1000us,400,0.02,12500us,False,400,2.0,False,dagor,True,0.0,10ms,12500us,0.001,True,20,1000us,"('compose',)",0.0,0.0
0620_0545,search-hotel,breakwater,6000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-6000-0620_0545.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('search-hotel',)",0.0,0.0
0620_0545,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0545.json,0,1000us,True,True,False,step,15000us,0.02,10ms,100us,10ms,0.001,10ms,3198us,400,0.02,12500us,False,400,2.0,False,dagor,True,0.0,10ms,12500us,0.001,True,20,1000us,"('compose',)",0.0,0.0
0620_0547,search-hotel,breakwater,7000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-7000-0620_0547.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('compose', 'search-hotel')",4068.5156679254046,4070.150568140292
0620_0547,compose,breakwater,18000,1.6349002148871972,0.0,919.32041115,901.12368375,523.5937125,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-18000-0620_0547.json,0,1000us,True,True,False,step,10ms,0.02,265us,100us,10ms,0.001,10ms,2ms,400,2.7264530860786387,12500us,False,163,0.01,False,breakwater,True,0.05,10ms,1507us,0.2676451101423551,True,20,640us,"('compose', 'search-hotel')",4068.5156679254046,4070.150568140292
0620_0547,search-hotel,breakwater,8000,4068.5156679254046,4068.5156679254046,47.08734418999999,36.25520004999999,13.189846,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_0547.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.0010000000061212,12500us,False,2000,0.01,False,breakwater,True,0.05,10ms,3999us,0.0010000000061212,True,20,100us,"('compose', 'search-hotel')",4068.5156679254046,4070.150568140292
0620_0547,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0547.json,0,1000us,True,True,False,step,12000us,0.02,10ms,100us,10ms,0.001,10ms,1000us,400,0.02,12500us,False,400,5.0,False,dagor,True,0.9999999999826616,10ms,12500us,0.001,True,5,1000us,"('compose',)",0.0,0.0
0620_0549,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0549.json,0,1000us,True,True,False,step,13367us,0.02,10ms,100us,10ms,0.001,10ms,1822us,400,0.02,12500us,False,400,3.404368698204154,False,dagor,True,1.0,10ms,12500us,0.001,True,5,1000us,"('compose',)",0.0,0.0
0620_0550,search-hotel,breakwater,8000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_0550.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('compose', 'search-hotel')",512.0473181677822,640.5795210005488
0620_0550,compose,breakwater,1000,640.5795210005488,512.0473181677822,987.60132608,944.0053575999998,8.010147,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-1000-0620_0550.json,0,1000us,True,True,False,step,10ms,0.02,211us,100us,10ms,0.001,10ms,2ms,400,2.09,12500us,False,1093,0.01,False,breakwater,True,0.05,10ms,1721us,2.29,True,20,700us,"('compose', 'search-hotel')",512.0473181677822,640.5795210005488
0620_0551,search-hotel,breakwater,8000,1471.276337860561,37.92477671787707,970.6934690099998,934.6288022,441.9780485,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_0551.json,0,1000us,True,True,False,step,10ms,0.02,328us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,1749,0.01,False,breakwater,True,0.05,10ms,2962us,5.0,True,20,1104us,"('search-hotel',)",37.92477671787707,1471.276337860561
0620_0551,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0551.json,0,1000us,True,True,False,step,13335us,0.02,10ms,100us,10ms,0.001,10ms,1885us,400,0.02,12500us,False,400,4.531407530430753,False,dagor,True,0.2024360745953175,10ms,12500us,0.001,True,7,1000us,"('compose',)",0.0,0.0
0620_0552,compose,breakwater,2000,1039.4131017057323,847.2056520186759,984.60846725,915.18108825,7.209068,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-2000-0620_0552.json,0,1000us,True,True,False,step,10ms,0.02,211us,100us,10ms,0.001,10ms,2ms,400,2.09,12500us,False,1093,0.01,False,breakwater,True,0.05,10ms,1721us,2.29,True,20,700us,"('compose', 'reserve-hotel', 'search-hotel')",1114.725052667851,10448.39048784006
0620_0552,reserve-hotel,breakwater,9000,5461.274196932074,210.69808671989665,243.2287578,221.3455717999999,132.106715,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwater-parallel-capacity-9000-0620_0552.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('compose', 'reserve-hotel', 'search-hotel')",1114.725052667851,10448.39048784006
0620_0552,search-hotel,breakwater,9000,3947.703189202254,56.821313929278666,994.2261626,965.1855238,572.63159,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-9000-0620_0552.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('compose', 'reserve-hotel', 'search-hotel')",1114.725052667851,10448.39048784006
0620_0553,search-hotel,breakwater,8000,3984.882578897196,3984.778724777339,52.65055448999994,35.420024399999974,11.4327255,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-8000-0620_0553.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.0010000138304333,12500us,False,2000,0.01,False,breakwater,True,0.05,10ms,4000us,0.0010000159298302,True,20,100us,"('search-hotel',)",3984.778724777339,3984.882578897196
0620_0553,compose,dagor,18000,18469.19040148355,5107.570010664056,208.07192749999885,110.82246349999976,33.826471,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0553.json,0,1000us,True,True,False,step,12000us,0.02,10ms,100us,10ms,0.001,10ms,1000us,400,0.02,12500us,False,400,5.0,False,dagor,True,1.2180447280371383e-09,10ms,12500us,0.001,True,19,1000us,"('compose',)",5107.570010664056,18469.19040148355
0620_0554,reserve-hotel,breakwater,10000,5848.077985967849,297.88947430900464,308.71672308,273.23783629999986,154.439416,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-breakwater-parallel-capacity-10000-0620_0554.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('compose', 'reserve-hotel', 'search-hotel')",1953.027265115644,11107.38211162224
0620_0554,search-hotel,breakwater,10000,3266.5799849783552,52.33286660082426,1000.45710068,989.6685049,674.239758,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwater-parallel-capacity-10000-0620_0554.json,0,1000us,True,True,False,step,10ms,0.02,0us,100us,10ms,0.001,10ms,2ms,400,0.001,12500us,False,100,0.01,False,breakwater,True,0.05,10ms,10000us,0.001,True,20,500us,"('compose', 'reserve-hotel', 'search-hotel')",1953.027265115644,11107.38211162224
0620_0554,compose,breakwater,3000,1992.724140676036,1602.804924205815,936.450103279999,695.4243779999999,7.730471,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-3000-0620_0554.json,0,1000us,True,True,False,step,10ms,0.02,211us,100us,10ms,0.001,10ms,2ms,400,2.09,12500us,False,1093,0.01,False,breakwater,True,0.05,10ms,1721us,2.29,True,20,700us,"('compose', 'reserve-hotel', 'search-hotel')",1953.027265115644,11107.38211162224
0620_0556,reserve-hotel,dagor,1000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-dagor-parallel-capacity-1000-0620_0556.json,0,1000us,True,True,False,step,21067us,0.02,10ms,100us,10ms,0.001,10ms,1965us,400,0.02,12500us,False,400,3.914282279657632,False,dagor,True,5.0,10ms,12500us,0.001,True,17,1000us,"('compose', 'reserve-hotel')",0.0,0.0
0620_0556,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0556.json,0,1000us,True,True,False,step,12000us,0.02,10ms,100us,10ms,0.001,10ms,1599us,400,0.02,12500us,False,400,4.077893230306863,False,dagor,True,0.2516716085647188,10ms,12500us,0.001,True,9,1000us,"('compose', 'reserve-hotel')",0.0,0.0
0620_0558,search-hotel,breakwaterd,8000,3753.0075758775415,3753.0075758775415,54.31853460000003,34.627114,12.847975,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-8000-0620_0558.json,0,9191us,True,True,False,step,10ms,3.462151663160047,0us,100us,3967us,1.8707395116629324,10ms,2ms,1078,7.20604168948716,23704us,False,907,0.01,False,breakwaterd,True,0.05,10ms,22770us,4.176049826978714,True,20,6467us,"('search-hotel',)",3753.0075758775415,3753.0075758775415
0620_0558,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0558.json,0,1000us,True,True,False,step,12000us,0.02,10ms,100us,10ms,0.001,10ms,1000us,400,0.02,12500us,False,400,2.0000000030050384,False,dagor,True,0.0,10ms,12500us,0.001,True,20,1000us,"('compose',)",0.0,0.0
0620_0559,compose,breakwater,5000,1.9621387767056124,0.0,990.52056664,989.0130652,725.414105,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-5000-0620_0559.json,0,1000us,True,True,False,step,10ms,0.02,211us,100us,10ms,0.001,10ms,2ms,400,2.09,12500us,False,1093,0.01,False,breakwater,True,0.05,10ms,1721us,2.29,True,20,700us,"('compose',)",0.0,1.9621387767056124
0620_0600,search-hotel,dagor,3000,2894.682411458164,2894.682411458164,40.59014666,16.382345199999996,7.995086000000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-3000-0620_0600.json,0,1000us,True,True,False,step,21067us,0.02,10ms,100us,10ms,0.001,10ms,1965us,400,0.02,12500us,False,400,3.914282279657632,False,dagor,True,5.0,10ms,12500us,0.001,True,17,1000us,"('compose', 'reserve-hotel', 'search-hotel')",5826.989200140901,5836.0395297356
0620_0600,reserve-hotel,dagor,3000,2941.357118277436,2932.306788682736,8.87044415999989,4.636415799999998,2.34056,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-dagor-parallel-capacity-3000-0620_0600.json,0,1000us,True,True,False,step,21067us,0.02,10ms,100us,10ms,0.001,10ms,1965us,400,0.02,12500us,False,400,3.914282279657632,False,dagor,True,5.0,10ms,12500us,0.001,True,17,1000us,"('compose', 'reserve-hotel', 'search-hotel')",5826.989200140901,5836.0395297356
0620_0600,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0600.json,0,1000us,True,True,False,step,13345us,0.02,10ms,100us,10ms,0.001,10ms,1861us,400,0.02,12500us,False,400,4.400606821024545,False,dagor,True,0.4710060881288677,10ms,12500us,0.001,True,7,1000us,"('compose', 'reserve-hotel', 'search-hotel')",5826.989200140901,5836.0395297356
0620_0602,compose,breakwater,6000,5453.189411289934,5453.189411289934,9.591920479999995,6.1671086,3.744291,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-6000-0620_0602.json,0,1000us,True,True,False,step,10ms,0.02,211us,100us,10ms,0.001,10ms,2ms,400,2.09,12500us,False,1093,0.01,False,breakwater,True,0.05,10ms,1721us,2.29,True,20,700us,"('compose',)",5453.189411289934,5453.189411289934
0620_0602,search-hotel,dagor,4000,3550.875411602313,3550.875411602313,35.6716954,26.6578189,12.659921,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-4000-0620_0602.json,0,1000us,True,True,False,step,21067us,0.02,10ms,100us,10ms,0.001,10ms,1965us,400,0.02,12500us,False,400,3.914282279657632,False,dagor,True,5.0,10ms,12500us,0.001,True,17,1000us,"('compose', 'reserve-hotel', 'search-hotel')",7231.221041939294,7253.897795795537
0620_0602,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0602.json,0,1000us,True,True,False,step,12007us,0.02,10ms,100us,10ms,0.001,10ms,1002us,400,0.02,12500us,False,400,2.905990910271815,False,dagor,True,0.2448451705209408,10ms,12500us,0.001,True,15,1000us,"('compose', 'reserve-hotel', 'search-hotel')",7231.221041939294,7253.897795795537
0620_0602,reserve-hotel,dagor,4000,3703.022384193224,3680.3456303369817,12.087537000000015,7.02096109999998,2.906861,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-dagor-parallel-capacity-4000-0620_0602.json,0,1000us,True,True,False,step,21067us,0.02,10ms,100us,10ms,0.001,10ms,1965us,400,0.02,12500us,False,400,3.914282279657632,False,dagor,True,5.0,10ms,12500us,0.001,True,17,1000us,"('compose', 'reserve-hotel', 'search-hotel')",7231.221041939294,7253.897795795537
0620_0604,compose,breakwater,7000,2533.5507738061638,385.2786692813493,976.19152516,955.2525712,465.119488,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-7000-0620_0604.json,0,1000us,True,True,False,step,10ms,0.02,211us,100us,10ms,0.001,10ms,2ms,400,2.09,12500us,False,1093,0.01,False,breakwater,True,0.05,10ms,1721us,2.29,True,20,700us,"('compose',)",385.2786692813493,2533.5507738061638
0620_0604,search-hotel,breakwaterd,8000,1451.3064002153135,58.76643139008933,999.75162244,994.4329434,539.027155,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-breakwaterd-parallel-capacity-8000-0620_0604.json,0,14085us,True,True,False,step,10ms,7.89490049123037,18us,100us,1032us,2.811635480723408,10ms,2ms,896,8.347910462254756,15872us,False,2250,0.01,False,breakwaterd,True,0.05,10ms,42444us,6.86814426753902,True,20,14888us,"('search-hotel',)",58.76643139008933,1451.3064002153135
0620_0604,search-hotel,dagor,5000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-5000-0620_0604.json,0,1000us,True,True,False,step,21067us,0.02,10ms,100us,10ms,0.001,10ms,1965us,400,0.02,12500us,False,400,3.914282279657632,False,dagor,True,5.0,10ms,12500us,0.001,True,17,1000us,"('reserve-hotel', 'search-hotel')",0.0,0.0
0620_0604,reserve-hotel,dagor,5000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-dagor-parallel-capacity-5000-0620_0604.json,0,1000us,True,True,False,step,21067us,0.02,10ms,100us,10ms,0.001,10ms,1965us,400,0.02,12500us,False,400,3.914282279657632,False,dagor,True,5.0,10ms,12500us,0.001,True,17,1000us,"('reserve-hotel', 'search-hotel')",0.0,0.0
0620_0605,compose,dagor,18000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0605.json,0,1000us,True,True,False,step,14962us,0.02,10ms,100us,10ms,0.001,10ms,3375us,400,0.02,12500us,False,400,3.147789243367294,False,dagor,True,0.3141995707517441,10ms,12500us,0.001,True,12,1000us,"('compose',)",0.0,0.0
0620_0606,search-hotel,dagor,6000,3713.037044039017,3637.707544838733,122.91322414,73.30098669999998,35.3051895,/home/jiali/Sync/Git/protobuf/ghz-results/social-search-hotel-control-dagor-parallel-capacity-6000-0620_0606.json,0,1000us,True,True,False,step,21067us,0.02,10ms,100us,10ms,0.001,10ms,1965us,400,0.02,12500us,False,400,3.914282279657632,False,dagor,True,5.0,10ms,12500us,0.001,True,17,1000us,"('reserve-hotel', 'search-hotel')",8525.678325178731,8792.642560303553
0620_0606,reserve-hotel,dagor,6000,5079.605516264537,4887.970780339997,20.875451059999985,13.807137699999991,4.627702,/home/jiali/Sync/Git/protobuf/ghz-results/social-reserve-hotel-control-dagor-parallel-capacity-6000-0620_0606.json,0,1000us,True,True,False,step,21067us,0.02,10ms,100us,10ms,0.001,10ms,1965us,400,0.02,12500us,False,400,3.914282279657632,False,dagor,True,5.0,10ms,12500us,0.001,True,17,1000us,"('reserve-hotel', 'search-hotel')",8525.678325178731,8792.642560303553
0620_0607,compose,dagor,18000,17943.714677053566,4815.987897983785,239.00898088,189.1102136,34.2086,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-dagor-parallel-capacity-18000-0620_0607.json,0,1000us,True,True,False,step,12000us,0.02,10ms,100us,10ms,0.001,10ms,1000us,400,0.02,12500us,False,400,2.2563131035905712,False,dagor,True,0.0035077604230882,10ms,12500us,0.001,True,17,1000us,"('compose',)",4815.987897983785,17943.714677053566
0620_0608,compose,breakwater,9000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-compose-control-breakwater-parallel-capacity-9000-0620_0608.json,0,1000us,True,True,False,step,10ms,0.02,211us,100us,10ms,0.001,10ms,2ms,400,2.09,12500us,False,1093,0.01,False,breakwater,True,0.05,10ms,1721us,2.29,True,20,700us,"('compose',)",0.0,0.0
