timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,PRICE_STEP,LAZY_UPDATE,BREAKWATER_TRACK_CREDIT,LOAD_SHEDDING,LATENCY_THRESHOLD,DAGOR_UMAX,BREAKWATER_CLIENT_EXPIRATION,BREAKWATERD_B,BREAKWATER_A,BREAKWATERD_RTT,TOKEN_UPDATE_RATE,BREAKWATERD_SLO,RATE_LIMITING,DAGOR_ALPHA,PRICE_STRATEGY,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATER_B,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATER_SLO,BREAKWATERD_A,CHARON_TRACK_PRICE,BREAKWATER_INITIAL_CREDIT,BREAKWATERD_LOAD_SHEDDING,DAGOR_QUEUING_THRESHOLD,DAGOR_BETA,BREAKWATERD_INITIAL_CREDIT,BREAKWATER_RTT,INTERCEPT,PRICE_UPDATE_RATE,BREAKWATER_LOAD_SHEDDING
0610_1948,motivate-get,breakwaterd,12000,9405.110804706324,9132.605158055312,52.09858644999999,34.4270147,9.5452675,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-12000-0610_1948.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_1933,motivate-set,dagor,10000,8.338109103954256,8.338109103954256,32.89537491,30.5589468,25.808788999999997,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-10000-0610_1933.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0611_0008,motivate-set,breakwater,24000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-24000-0611_0008.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_0227,motivate-set,dagor,22000,8670.635229209633,8625.99849446959,113.41006923999903,78.99471154999999,33.5434425,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-22000-0610_0227.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1252,motivate-get,breakwaterd,22000,10566.127106379816,2973.3410225574235,387.68614248999984,272.0793891499998,58.166221,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-22000-0610_1252.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0109,motivate-set,dagor,28000,2215.66972770013,2094.064592258887,302.24399366,140.4050728,35.807145,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-28000-0610_0109.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_0446,motivate-set,charon,26000,2855.2218500194645,2855.2218500194645,59.383533279999746,40.5681653,26.45895,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-26000-0610_0446.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_2225,motivate-set,dagor,16000,6383.378520941938,6383.378520941938,55.99032635999999,45.169759199999994,27.21701,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0610_2225.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1148,motivate-set,breakwaterd,12000,4651.817838250238,4651.817838250238,48.539111,38.81143689999998,26.1487545,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-12000-0610_1148.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0340,motivate-get,breakwater,30000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0610_0340.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_0401,motivate-set,charon,20000,3973.71191615028,3973.71191615028,50.67947239999997,39.22358769999999,25.698105,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-20000-0610_0401.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0624,motivate-get,breakwater,24000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-24000-0610_0624.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_1224,motivate-get,breakwaterd,24000,10617.075567404047,3470.8868958026624,2033.9190109999993,782.03595,64.892125,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-24000-0610_1224.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_2348,motivate-get,charon,14000,12339.401259226708,12266.348856268834,35.48786654999998,22.028406849999993,7.7413685,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-14000-0610_2348.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_1440,motivate-set,dagor,30000,6167.379340927911,6102.663922869905,132.35997490000008,85.4427233,54.317641,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1440.json,0,false,false,true,100us,5,10ms,0.02,0.001,1000us,10ms,12500us,true,10.0,step,10ms,0.02,1000us,12500us,0.001,false,400,true,146515us,0.0,400,1000us,dagor,10ms,true
0610_1514,motivate-set,charon,30000,20626.110897861403,4779.779010187387,977.31161089,854.3752386499999,269.61555999999996,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1514.json,68,true,false,true,9814us,20,10ms,0.02,0.001,1000us,45724us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,24454us,true
0610_1153,motivate-get,breakwaterd,20000,12549.595706332499,4229.033892901413,1000.5841841299992,772.8918420499997,62.2747905,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-20000-0610_1153.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0236,motivate-get,charon,14000,8886.768544749219,8872.760913350734,23.57400640000007,15.566329,6.4583075,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-14000-0610_0236.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0553,motivate-get,dagor,18000,2387.4560423580647,2256.6784553514403,57.204930910000115,41.716143349999996,8.1311505,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-18000-0610_0553.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2354,motivate-set,charon,24000,3492.3832200436805,3492.3832200436805,41.65344941999999,33.98811799999999,25.033057,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-24000-0610_2354.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0506,motivate-get,dagor,10000,1281.3865692698137,1281.3865692698137,15.71307199,9.953269149999999,5.3422845,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-10000-0610_0506.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2147,motivate-get,breakwaterd,22000,8738.092159403019,1572.028962493142,3971.205829399999,885.4062845000001,134.265665,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-22000-0610_2147.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0315,motivate-get,charon,12000,8597.430202909225,8596.406101921399,20.736447499999997,13.889229499999999,5.868404,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-12000-0610_0315.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1827,motivate-get,breakwater,16000,13865.566372304585,13534.192164382834,49.01040488000008,32.78565319999999,10.627797,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-16000-0610_1827.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_0509,motivate-set,dagor,16000,3553.6456319510344,3553.6456319510344,57.87828375,45.87773025,27.4793815,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0610_0509.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2245,motivate-get,breakwaterd,24000,10200.796668794696,2049.0171554784843,2871.171905179974,945.3481419,116.509569,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-24000-0610_2245.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_1651,motivate-set,charon,30000,5505.29036293824,5504.261509780278,81.79970463999999,63.17961939999999,27.952291,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1651.json,269,true,false,true,376us,20,10ms,0.02,0.001,1000us,70656us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,22245us,true
0610_0307,motivate-set,dagor,20000,6224.686467789713,6224.686467789713,55.63452009999997,42.97641525,26.8034045,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-20000-0610_0307.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1947,motivate-get,breakwaterd,10000,8905.401019227445,8896.314083698437,24.90779274999983,17.152010049999998,6.207193,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-10000-0610_1947.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0426,motivate-set,dagor,16000,4960.00486113602,4960.00486113602,45.520674799999995,37.5382918,25.076409,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0610_0426.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1246,motivate-set,breakwaterd,12000,4283.77657726849,4283.77657726849,52.15435,41.348312,26.277166,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-12000-0610_1246.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0421,motivate-set,breakwater,30000,8179.70171274847,7310.4064387239505,970.4598434000008,364.890815,48.396787,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_0421.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_1630,motivate-set,breakwater,30000,9333.47328878085,2789.667511397761,939.0078650699995,774.3577475999996,262.8738955,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1630.json,0,false,false,true,100us,20,589us,0.02,26.915442620641496,1000us,10ms,12500us,true,0.05,step,10ms,5.296310315143434,10ms,9338us,0.001,false,1256,true,2ms,0.01,400,18923us,breakwater,10ms,true
0610_1754,motivate-set,breakwater,30000,19351.84573544244,13106.719469479953,960.98298532,769.8960474,83.643731,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1754.json,0,false,false,true,100us,20,724us,0.02,1.72423871430696,1000us,10ms,12500us,true,0.05,step,10ms,5.936667273096026,10ms,13241us,0.001,false,1186,true,2ms,0.01,400,13663us,breakwater,10ms,true
0610_0111,motivate-set,charon,10000,3556.1563927751413,3556.1563927751413,37.066135679999995,30.829027,24.43894,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0610_0111.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1145,motivate-get,breakwaterd,30000,8870.071579125584,2130.1277983858963,2445.9479203499995,809.7380903499998,84.19006350000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-30000-0610_1145.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_0156,motivate-set,charon,16000,4130.441722514268,4130.441722514268,43.078957499999945,34.925400999999994,25.279294,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-16000-0610_0156.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_2109,motivate-get,charon,28000,7261.5847692269135,5188.148264678281,778.331133,387.019877,22.928255,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-28000-0610_2109.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0326,motivate-get,charon,30000,5275.784030235745,4006.822039363904,974.31803095,512.600767,14.157771,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0610_0326.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1606,motivate-set,charon,30000,14922.687845677838,7356.769939197979,953.5052771899992,782.3365031999999,135.1382285,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1606.json,37,true,false,true,1552us,20,10ms,0.02,0.001,1000us,37644us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5669us,true
0610_0243,motivate-set,charon,26000,2885.4712764266087,2885.4712764266087,50.31792048,39.652558699999965,26.649259,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-26000-0610_0243.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0421,motivate-get,breakwater,30000,7952.264326948105,3430.9964347586365,526.3701715199984,182.17318139999998,45.277597,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0610_0421.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_2233,motivate-get,dagor,28000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-28000-0610_2233.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1417,motivate-set,dagor,30000,22739.965546924766,3603.493811203088,972.1623466500001,879.1051221,394.36427349999997,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1417.json,0,false,false,true,100us,12,10ms,0.02,0.001,1000us,10ms,12500us,true,5.622297673026261,step,10ms,0.02,1017us,12500us,0.001,false,400,true,48278us,2.6198721816426547,400,1000us,dagor,10ms,true
