timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,LAZY_UPDATE,RATE_LIMITING,BREAKWATER_TRACK_CREDIT,DAGOR_QUEUING_THRESHOLD,BREAKWATER_LOAD_SHEDDING,BREAKWATERD_LOAD_SHEDDING,BREAKWATER_RTT,PRICE_STRATEGY,PRICE_STEP,BREAKWATER_A,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATERD_RTT,BREAKWATERD_INITIAL_CREDIT,CHARON_TRACK_PRICE,LOAD_SHEDDING,INTERCEPT,PRICE_UPDATE_RATE,TOKEN_UPDATE_RATE,BREAKWATER_INITIAL_CREDIT,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATERD_A,BREAKWATER_SLO,BREAKWATERD_B,LATENCY_THRESHOLD,BREAKWATER_CLIENT_EXPIRATION,BREAKWATERD_SLO,DAGOR_BETA,DAGOR_ALPHA,BREAKWATER_B,DAGOR_UMAX
0609_1916,S_161142529,charon,12000,6527.312010007676,5306.27539102318,850.3457882299998,757.78717265,97.06745649999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-charon-parallel-capacity-12000-0609_1916.json,true,true,false,2ms,true,true,1000us,linear,37,0.001,10ms,1000us,400,false,true,charon,2532us,11003us,400,10ms,0.001,12500us,0.02,11975us,10ms,12500us,0.01,0.05,0.02,20
0608_0217,motivate-set,breakwater,22000,540.7481132593005,540.7481132593005,65.29251924000006,45.48231824999998,35.1459565,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-22000-0608_0217.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0609_2122,S_149998854,breakwater,10000,111.7529672975959,30.962748737499048,996.57956966,778.8837699499993,665.5564155,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-10000-0609_2122.json,false,true,false,2ms,true,true,10089us,step,0,4.211608157857013,10ms,1000us,400,false,true,breakwater,10ms,10ms,1452,10ms,0.001,13877us,0.02,100us,800us,12500us,0.01,0.05,0.5943044672546364,20
0610_0434,motivate-get,dagor,28000,8964.930322239672,3645.2715239274416,3619.443813999994,831.2614530000001,50.081391,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-28000-0610_0434.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0610_0056,motivate-get,breakwater,30000,6712.5363295748075,3096.7374693269976,378.87309180000005,173.910592,42.796867,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0610_0056.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_2346,motivate-set,breakwater,12000,4462.0009486296085,4462.0009486296085,40.50200372,31.9123004,24.374186,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-12000-0607_2346.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_2344,motivate-get,charon,30000,6920.174858326707,6861.521528577177,37.95192660000013,24.273421,7.501857,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0607_2344.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_2203,motivate-set,dagor,28000,6510.870619493635,5987.967011028321,433.72718670000023,192.66933125,44.178148500000006,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-28000-0607_2203.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0209,motivate-set,charon,30000,4770.096958009232,4770.096958009232,47.74914352000001,38.6584314,26.067308,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0608_0209.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_0036,motivate-set,breakwater,30000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_0036.json,false,true,false,2ms,true,true,21064us,step,0,2.950405014991503,10ms,1000us,400,false,true,breakwater,10ms,10ms,800,10ms,0.001,6378us,0.02,100us,957us,12500us,0.01,0.05,1.2633228750151564,20
0607_1514,motivate-set,charon,12000,4269.178128637844,4269.178128637844,36.3385965,30.3584088,24.247597,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-12000-0607_1514.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_1308,motivate-set,breakwater,30000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_1308.json,false,true,false,2ms,true,true,45528us,step,0,9.351111231755342,10ms,1000us,400,false,true,breakwater,10ms,10ms,672,10ms,0.001,14720us,0.02,100us,1014us,12500us,0.01,0.05,2.810613631686937,20
0607_0152,motivate-set,breakwater,30000,5096.381795163158,2441.9597174180226,955.7889308799997,776.7013124,139.06162,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0607_0152.json,false,true,false,2ms,true,true,17771us,step,0,28.651723648468373,10ms,1000us,400,false,true,breakwater,10ms,10ms,161,10ms,0.001,6676us,0.02,100us,995us,12500us,0.01,0.05,2.1876837762565047,20
0609_2203,S_161142529,breakwater,12000,1042.8797964511707,932.8072880069031,413.53142152,384.81834430000004,233.5621895,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0609_2203.json,false,true,false,2ms,true,true,5000us,step,0,3.0,10ms,1000us,400,false,true,breakwater,10ms,10ms,1,10ms,0.001,1347us,0.02,100us,645us,12500us,0.01,0.05,0.0,20
0609_1811,S_149998854,charon,10000,4353.19072673174,4006.1171714125016,911.9611145200006,766.2788638000005,152.314187,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-10000-0609_1811.json,true,true,false,2ms,true,true,1000us,linear,10,0.001,10ms,1000us,400,false,true,charon,3806us,37644us,400,10ms,0.001,12500us,0.02,5955us,10ms,12500us,0.01,0.05,0.02,20
0607_1656,motivate-get,charon,12000,6295.565410900157,6295.565410900157,16.96111959999998,10.5336375,5.2139665,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-12000-0607_1656.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0610_0147,motivate-set,dagor,24000,1405.06460678491,1368.7276040232978,154.2306815,105.21616379999998,35.180092,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-24000-0610_0147.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2319,motivate-set,breakwaterd,10000,3432.345546475212,3432.345546475212,40.03951364000006,33.01598089999999,24.565653,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-10000-0607_2319.json,false,true,false,2ms,true,true,18100us,step,0,8.52203709658313,45230us,16898us,1415,false,true,breakwaterd,10ms,10ms,270,10ms,9.892631925098605,23536us,7.16324267765976,100us,4947us,11335us,0.01,0.05,9.873027806416664,20
0608_0230,motivate-get,dagor,20000,12036.753132601541,11875.063878497986,42.86459213999999,29.101337349999987,8.918209000000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-20000-0608_0230.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2209,motivate-get,dagor,16000,9626.221222162527,9618.359331686217,25.723657050000046,17.839517400000002,6.517640999999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-16000-0607_2209.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_1400,motivate-set,charon,28000,4728.285747068743,4728.285747068743,49.08497016999999,37.85008010000001,25.4983755,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-28000-0607_1400.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0609_2248,S_161142529,breakwater,12000,7523.027191551718,6273.8889456616635,627.5263685200003,489.71949904999997,228.397489,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0609_2248.json,false,true,false,2ms,true,true,2559us,step,0,1.4481663031581666,10ms,1000us,400,false,true,breakwater,10ms,10ms,1475,10ms,0.001,1826us,0.02,100us,989us,12500us,0.01,0.05,1.0041090376895685,20
0608_0223,motivate-set,breakwater,30000,721.9464690062612,717.7245598307859,117.639385,95.267083,35.82477,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0608_0223.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_1852,motivate-set,dagor,20000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-20000-0607_1852.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_1458,motivate-get,charon,30000,6948.72647659545,6900.572743762969,36.96442549999969,24.6978315,8.0511,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0607_1458.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_1322,motivate-set,charon,30000,13938.16253504168,8100.22105141702,714.5284734199981,467.8192037499998,93.27021450000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0607_1322.json,true,true,false,2ms,true,true,1000us,linear,51,0.001,10ms,1000us,400,false,true,charon,20501us,26369us,400,10ms,0.001,12500us,0.02,1601us,10ms,12500us,0.01,0.05,0.02,20
0607_0219,motivate-set,charon,1000,915.9742453828072,915.9742453828072,26.84482764,26.277106,25.029767,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-1000-0607_0219.json,true,true,false,2ms,true,true,1000us,linear,150,0.001,10ms,1000us,400,false,true,charon,21392us,23465us,400,10ms,0.001,12500us,0.02,367us,10ms,12500us,0.01,0.05,0.02,20
0610_0025,S_149998854,breakwaterd,10000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwaterd-parallel-capacity-10000-0610_0025.json,false,true,false,2ms,true,true,19777us,step,0,20.59502783044751,19290us,18263us,2240,false,true,breakwaterd,10ms,10ms,750,10ms,2.804439920644052,37660us,7.892793284514886,100us,92us,30552us,0.01,0.05,8.346256718973729,20
0608_0841,motivate-set,dagor,16000,6358.265101082307,6358.265101082307,46.17601137999999,37.63203184999999,25.078694,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0608_0841.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0607_2115,motivate-get,dagor,18000,10821.743449075177,10767.798202274651,34.54897054999999,24.604556049999996,8.031269,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-18000-0607_2115.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0446,motivate-set,charon,16000,4583.19840784038,4583.19840784038,38.64765851999998,32.08148959999999,24.621696,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-16000-0608_0446.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0608_0411,motivate-get,charon,26000,7222.429952122774,7193.776773448868,29.731185830000037,19.84010095,7.105243,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-26000-0608_0411.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0607_2255,motivate-get,breakwater,18000,8873.85802788138,8403.99879243314,69.256917,40.759334,11.093388,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0607_2255.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0401,motivate-set,charon,10000,3703.337881966807,3703.337881966807,34.62439629,28.068331750000002,24.0698085,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0608_0401.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0610_0615,motivate-get,breakwater,10000,8675.05594911009,8673.016894485141,21.25978715999996,13.9326594,5.587597,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-10000-0610_0615.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0509,motivate-get,breakwater,30000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0608_0509.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_1539,motivate-get,breakwater,22000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-22000-0607_1539.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0608_0201,motivate-get,charon,18000,6637.858370880955,6634.892941347179,22.997945140000034,13.834927599999999,5.7119665,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-18000-0608_0201.json,true,true,false,2ms,true,true,1000us,linear,138,0.001,10ms,1000us,400,false,true,charon,5697us,14856us,400,10ms,0.001,12500us,0.02,193us,10ms,12500us,0.01,0.05,0.02,20
0610_0619,motivate-get,breakwater,16000,2427.205994226559,2297.5730669171994,118.57912771999986,41.76404749999999,11.069374,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-16000-0610_0619.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_2206,motivate-set,dagor,10000,3976.2731242575946,3976.2731242575946,34.639240199999996,28.383812600000002,24.149327,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-10000-0607_2206.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0013,motivate-set,breakwater,10000,3754.875217023667,3754.875217023667,37.737287529999996,31.005999649999993,24.188216500000003,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-10000-0608_0013.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0610_0310,motivate-get,dagor,26000,10225.615107142961,4630.990627529385,2293.77682473,792.2916351499997,45.963741,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-26000-0610_0310.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0608_0046,motivate-set,breakwater,18000,6866.7263046744465,6866.7263046744465,55.751223139999816,42.087764750000005,26.6227655,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-18000-0608_0046.json,false,true,false,2ms,true,true,8986us,step,0,0.869458465975631,10ms,1000us,400,false,true,breakwater,10ms,10ms,255,10ms,0.001,5724us,0.02,100us,484us,12500us,0.01,0.05,0.5056524813385149,20
0607_2241,motivate-set,dagor,16000,5085.510716509042,5085.510716509042,41.28138765999998,33.1873271,24.53773,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0607_2241.json,false,true,false,69539us,true,true,1000us,step,0,0.001,10ms,1000us,400,false,true,dagor,10ms,10ms,400,16214us,0.001,12500us,0.02,100us,10ms,12500us,0.9402725344777285,1.936523151438795,0.02,18
0609_2146,S_161142529,breakwater,12000,6906.408829593534,6626.793811433955,466.93603844000023,329.81273159999995,142.5555625,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-12000-0609_2146.json,false,true,false,2ms,true,true,4386us,step,0,0.10226467882563706,10ms,1000us,400,false,true,breakwater,10ms,10ms,451,10ms,0.001,1745us,0.02,100us,863us,12500us,0.01,0.05,2.155602195146424,20
